#grid point	p_iterations	c_iterations	p_convergence   	c_convergence   	P (bar)         	T(k)            	n_<H> (cm-3)    	n_g (cm-3)      	m(u)            	e-   	Al   	Ar   	C    	Ca   	Cl   	Co   	Cr   	Cu   	F    	Fe   	Ge   	H    	He   	K    	Mg   	Mn   	N    	Na   	Ne   	Ni   	O    	P    	S    	Si   	Ti   	V    	Zn   
986       	1         	4         	ok              	ok              	1.0000000000e-04	1.8500000000e+03	6.5234010958e+14	3.9151152279e+14	2.2776282607e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
987       	1         	4         	ok              	ok              	2.1544350000e-04	1.8500000000e+03	1.4163394806e+15	8.4348612760e+14	2.2953172788e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
988       	1         	4         	ok              	ok              	4.6415890000e-04	1.8500000000e+03	3.0676704912e+15	1.8172355775e+15	2.3075482282e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
989       	1         	5         	ok              	ok              	1.0000000000e-03	1.8500000000e+03	6.6332064279e+15	3.9151152279e+15	2.3159665014e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
990       	1         	5         	ok              	ok              	2.1544350000e-03	1.8500000000e+03	1.4326454306e+16	8.4348612760e+15	2.3217426714e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
991       	1         	5         	ok              	ok              	4.6415890000e-03	1.8500000000e+03	3.0917983822e+16	1.8172355775e+16	2.3256975927e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
992       	1         	5         	ok              	ok              	1.0000000000e-02	1.8500000000e+03	6.6688220166e+16	3.9151152279e+16	2.3284015862e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
993       	1         	5         	ok              	ok              	2.1544350000e-02	1.8500000000e+03	1.4378940288e+17	8.4348612760e+16	2.3302485367e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
994       	1         	5         	ok              	ok              	4.6415890000e-02	1.8500000000e+03	3.0995245592e+17	1.8172355775e+17	2.3315093369e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
995       	1         	5         	ok              	ok              	1.0000000000e-01	1.8500000000e+03	6.6801871198e+17	3.9151152279e+17	2.3323696794e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
996       	1         	5         	ok              	ok              	2.1544350000e-01	1.8500000000e+03	1.4395650648e+18	8.4348612760e+17	2.3329566127e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
997       	1         	5         	ok              	ok              	4.6415890000e-01	1.8500000000e+03	3.1019809922e+18	1.8172355775e+18	2.3333571015e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
998       	1         	5         	ok              	ok              	1.0000000000e+00	1.8500000000e+03	6.6837993410e+18	3.9151152279e+18	2.3336308758e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
999       	1         	5         	ok              	ok              	2.1544350000e+00	1.8500000000e+03	1.4400977606e+19	8.4348612760e+18	2.3338198980e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1000      	1         	5         	ok              	ok              	4.6415890000e+00	1.8500000000e+03	3.1027797049e+19	1.8172355775e+19	2.3339579068e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1001      	1         	6         	ok              	ok              	1.0000000000e+01	1.8500000000e+03	6.6851112452e+19	3.9151152279e+19	2.3340889346e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1002      	1         	6         	ok              	ok              	2.1544350000e+01	1.8500000000e+03	1.4403995479e+20	8.4348612760e+19	2.3343089779e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1003      	1         	7         	ok              	ok              	4.6415890000e+01	1.8500000000e+03	3.1038581823e+20	1.8172355775e+20	2.3347691660e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1004      	1         	8         	ok              	ok              	1.0000000000e+02	1.8500000000e+03	6.6890630775e+20	3.9151152279e+20	2.3354687002e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1005      	0         	10        	ok              	ok              	2.1544350000e+02	1.8500000000e+03	1.4415517260e+21	8.4348612760e+20	2.3361762012e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1006      	1         	5         	ok              	ok              	4.6415890000e+02	1.8500000000e+03	3.1060909091e+21	1.8172355775e+21	2.3364486440e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1007      	1         	4         	ok              	ok              	1.0000000000e+03	1.8500000000e+03	6.6925298606e+21	3.9151152279e+21	2.3366791354e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1008      	1         	3         	ok              	ok              	1.0000000000e-06	1.9000000000e+03	4.8907403885e+12	3.8120858798e+12	1.7537401456e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1009      	1         	3         	ok              	ok              	2.1544350000e-06	1.9000000000e+03	1.1344764539e+13	8.2128912424e+12	1.8882205694e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1010      	1         	3         	ok              	ok              	4.6415890000e-06	1.9000000000e+03	2.5935752694e+13	1.7694135887e+13	2.0036543699e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1011      	1         	3         	ok              	ok              	1.0000000000e-05	1.9000000000e+03	5.8438435135e+13	3.8120858798e+13	2.0955074641e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1012      	1         	4         	ok              	ok              	2.1544350000e-05	1.9000000000e+03	1.3007430329e+14	8.2128912424e+13	2.1649543628e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1013      	1         	4         	ok              	ok              	4.6415890000e-05	1.9000000000e+03	2.8680496117e+14	1.7694135887e+14	2.2156982290e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1014      	1         	4         	ok              	ok              	1.0000000000e-04	1.9000000000e+03	6.2800958608e+14	3.8120858798e+14	2.2519404722e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1015      	1         	4         	ok              	ok              	2.1544350000e-04	1.9000000000e+03	1.3683224997e+15	8.2128912424e+14	2.2774335050e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1016      	1         	4         	ok              	ok              	4.6415890000e-04	1.9000000000e+03	2.9709363943e+15	1.7694135887e+15	2.2951829271e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1017      	1         	5         	ok              	ok              	1.0000000000e-03	1.9000000000e+03	6.4349155488e+15	3.8120858798e+15	2.3074562995e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1018      	1         	5         	ok              	ok              	2.1544350000e-03	1.9000000000e+03	1.3914362409e+16	8.2128912424e+15	2.3159039732e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1019      	1         	5         	ok              	ok              	4.6415890000e-03	1.9000000000e+03	3.0052610716e+16	1.7694135887e+16	2.3217002936e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1020      	1         	5         	ok              	ok              	1.0000000000e-02	1.9000000000e+03	6.4857059945e+16	3.8120858798e+16	2.3256689259e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1021      	1         	5         	ok              	ok              	2.1544350000e-02	1.9000000000e+03	1.3989334056e+17	8.2128912424e+16	2.3283822369e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1022      	1         	5         	ok              	ok              	4.6415890000e-02	1.9000000000e+03	3.0163092883e+17	1.7694135887e+17	2.3302355378e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1023      	1         	5         	ok              	ok              	1.0000000000e-01	1.9000000000e+03	6.5019692209e+17	3.8120858798e+17	2.3315006520e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1024      	1         	5         	ok              	ok              	2.1544350000e-01	1.9000000000e+03	1.4013256680e+18	8.2128912424e+17	2.3323639117e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1025      	1         	5         	ok              	ok              	4.6415890000e-01	1.9000000000e+03	3.0198267314e+18	1.7694135887e+18	2.3329529202e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1026      	1         	5         	ok              	ok              	1.0000000000e+00	1.9000000000e+03	6.5071409596e+18	3.8120858798e+18	2.3333551522e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1027      	1         	5         	ok              	ok              	2.1544350000e+00	1.9000000000e+03	1.4020870713e+19	8.2128912424e+18	2.3336311890e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1028      	1         	5         	ok              	ok              	4.6415890000e+00	1.9000000000e+03	3.0209567707e+19	1.7694135887e+19	2.3338259270e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1029      	1         	6         	ok              	ok              	1.0000000000e+01	1.9000000000e+03	6.5088971652e+19	3.8120858798e+19	2.3339849096e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1030      	1         	6         	ok              	ok              	2.1544350000e+01	1.9000000000e+03	1.4024234271e+20	8.2128912424e+19	2.3341910253e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1031      	1         	5         	ok              	ok              	4.6415890000e+01	1.9000000000e+03	3.0219516860e+20	1.7694135887e+20	2.3345945516e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1032      	1         	8         	ok              	ok              	1.0000000000e+02	1.9000000000e+03	6.5124659663e+20	3.8120858798e+20	2.3352646138e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1033      	0         	11        	ok              	ok              	2.1544350000e+02	1.9000000000e+03	1.4036048875e+21	8.2128912424e+20	2.3361574502e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1034      	0         	10        	ok              	ok              	4.6415890000e+02	1.9000000000e+03	3.0239988250e+21	1.7694135887e+21	2.3361760607e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1035      	1         	4         	ok              	ok              	1.0000000000e+03	1.9000000000e+03	6.5163068580e+21	3.8120858798e+21	2.3366419178e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1036      	1         	3         	ok              	ok              	1.0000000000e-06	1.9500000000e+03	4.3990769113e+12	3.7143400880e+12	1.6189491166e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1037      	1         	3         	ok              	ok              	2.1544350000e-06	1.9500000000e+03	1.0300795166e+13	8.0023042874e+12	1.7595799289e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1038      	1         	3         	ok              	ok              	4.6415890000e-06	1.9500000000e+03	2.3881001962e+13	1.7240440095e+13	1.8934659782e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1039      	1         	3         	ok              	ok              	1.0000000000e-05	1.9500000000e+03	5.4561064412e+13	3.7143400880e+13	2.0079573250e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1040      	1         	3         	ok              	ok              	2.1544350000e-05	1.9500000000e+03	1.2286789251e+14	8.0023042874e+13	2.0988270759e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1041      	1         	4         	ok              	ok              	4.6415890000e-05	1.9500000000e+03	2.7336105677e+14	1.7240440095e+14	2.1674126621e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1042      	1         	4         	ok              	ok              	1.0000000000e-04	1.9500000000e+03	6.0254029452e+14	3.7143400880e+14	2.2174699290e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1043      	1         	4         	ok              	ok              	2.1544350000e-04	1.9500000000e+03	1.3190475268e+15	8.0023042874e+14	2.2531945483e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1044      	1         	4         	ok              	ok              	4.6415890000e-04	1.9500000000e+03	2.8734787300e+15	1.7240440095e+15	2.2783106909e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1045      	1         	4         	ok              	ok              	1.0000000000e-03	1.9500000000e+03	6.2382223417e+15	3.7143400880e+15	2.2957917615e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1046      	1         	5         	ok              	ok              	2.1544350000e-03	1.9500000000e+03	1.3510591623e+16	8.0023042874e+15	2.3078767641e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1047      	1         	5         	ok              	ok              	4.6415890000e-03	1.9500000000e+03	2.9212575933e+16	1.7240440095e+16	2.3161933766e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1048      	1         	5         	ok              	ok              	1.0000000000e-02	1.9500000000e+03	6.3091620967e+16	3.7143400880e+16	2.3218990223e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1049      	1         	5         	ok              	ok              	2.1544350000e-02	1.9500000000e+03	1.3615546744e+17	8.0023042874e+16	2.3258051751e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
