#grid point	p_iterations	c_iterations	p_convergence   	c_convergence   	P (bar)         	T(k)            	n_<H> (cm-3)    	n_g (cm-3)      	m(u)            	e-   	Al   	Ar   	C    	Ca   	Cl   	Co   	Cr   	Cu   	F    	Fe   	Ge   	H    	He   	K    	Mg   	Mn   	N    	Na   	Ne   	Ni   	O    	P    	S    	Si   	Ti   	V    	Zn   
1480      	1         	5         	ok              	ok              	1.0000000000e+02	4.6000000000e+03	2.2847083277e+20	1.5745572112e+20	1.9834699722e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1481      	1         	5         	ok              	ok              	2.1544350000e+02	4.6000000000e+03	5.1615757715e+20	3.3922811653e+20	2.0799063310e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1482      	1         	6         	ok              	ok              	4.6415890000e+02	4.6000000000e+03	1.1513584827e+21	7.3084474314e+20	2.1534696093e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1483      	1         	6         	ok              	ok              	1.0000000000e+03	4.6000000000e+03	2.5429195442e+21	1.5745572112e+21	2.2076360821e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1484      	1         	3         	ok              	ok              	1.0000000000e-06	4.6500000000e+03	1.4326355641e+12	1.5576264885e+12	1.2572628805e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1485      	1         	2         	ok              	ok              	2.1544350000e-06	4.6500000000e+03	3.0874408034e+12	3.3558050238e+12	1.2576375508e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1486      	1         	3         	ok              	ok              	4.6415890000e-06	4.6500000000e+03	6.6530481267e+12	7.2298619752e+12	1.2578943252e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1487      	1         	3         	ok              	ok              	1.0000000000e-05	4.6500000000e+03	1.4335559375e+13	1.5576264885e+13	1.2580698834e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1488      	1         	3         	ok              	ok              	2.1544350000e-05	4.6500000000e+03	3.0887971063e+13	3.3558050238e+13	1.2581895457e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1489      	1         	3         	ok              	ok              	4.6415890000e-05	4.6500000000e+03	6.6550420325e+13	7.2298619752e+13	1.2582709871e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1490      	1         	4         	ok              	ok              	1.0000000000e-04	4.6500000000e+03	1.4338492593e+14	1.5576264885e+14	1.2583270796e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1491      	1         	4         	ok              	ok              	2.1544350000e-04	4.6500000000e+03	3.0892366766e+14	3.3558050238e+14	1.2583684556e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1492      	1         	5         	ok              	ok              	4.6415890000e-04	4.6500000000e+03	6.6557586226e+14	7.2298619752e+14	1.2584063801e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1493      	1         	5         	ok              	ok              	1.0000000000e-03	4.6500000000e+03	1.4339969313e+15	1.5576264885e+15	1.2584566159e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1494      	1         	5         	ok              	ok              	2.1544350000e-03	4.6500000000e+03	3.0896718502e+15	3.3558050238e+15	1.2585456808e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1495      	1         	5         	ok              	ok              	4.6415890000e-03	4.6500000000e+03	6.6574324190e+15	7.2298619752e+15	1.2587228201e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1496      	1         	6         	ok              	ok              	1.0000000000e-02	4.6500000000e+03	1.4347125073e+16	1.5576264885e+16	1.2590845624e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1497      	1         	7         	ok              	ok              	2.1544350000e-02	4.6500000000e+03	3.0928194141e+16	3.3558050238e+16	1.2598277857e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1498      	1         	8         	ok              	ok              	4.6415890000e-02	4.6500000000e+03	6.6714144774e+16	7.2298619752e+16	1.2613663697e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1499      	1         	8         	ok              	ok              	1.0000000000e-01	4.6500000000e+03	1.4409733273e+17	1.5576264885e+17	1.2645789408e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1500      	1         	7         	ok              	ok              	2.1544350000e-01	4.6500000000e+03	3.1209729789e+17	3.3558050238e+17	1.2712958059e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1501      	1         	6         	ok              	ok              	4.6415890000e-01	4.6500000000e+03	6.7972134338e+17	7.2298619752e+17	1.2851511861e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1502      	1         	5         	ok              	ok              	1.0000000000e+00	4.6500000000e+03	1.4958051019e+18	1.5576264885e+18	1.3126985465e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1503      	1         	4         	ok              	ok              	2.1544350000e+00	4.6500000000e+03	3.3477122866e+18	3.3558050238e+18	1.3636556684e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1504      	1         	3         	ok              	ok              	4.6415890000e+00	4.6500000000e+03	7.6554157312e+18	7.2298619752e+18	1.4474117288e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1505      	1         	4         	ok              	ok              	1.0000000000e+01	4.6500000000e+03	1.7830168633e+19	1.5576264885e+19	1.5647517264e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1506      	1         	4         	ok              	ok              	2.1544350000e+01	4.6500000000e+03	4.1801947422e+19	3.3558050238e+19	1.7027586947e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1507      	1         	4         	ok              	ok              	4.6415890000e+01	4.6500000000e+03	9.7393361382e+19	7.2298619752e+19	1.8414191678e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1508      	1         	4         	ok              	ok              	1.0000000000e+02	4.6500000000e+03	2.2387511523e+20	1.5576264885e+20	1.9646980180e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1509      	1         	5         	ok              	ok              	2.1544350000e+02	4.6500000000e+03	5.0699633331e+20	3.3558050238e+20	2.0651966386e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1510      	1         	6         	ok              	ok              	4.6415890000e+02	4.6500000000e+03	1.1331564519e+21	7.2298619752e+20	2.1424622545e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1511      	1         	6         	ok              	ok              	1.0000000000e+03	4.6500000000e+03	2.5064711752e+21	1.5576264885e+21	2.1996455263e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1512      	1         	3         	ok              	ok              	1.0000000000e-06	4.7000000000e+03	1.4171151423e+12	1.5410559939e+12	1.2570150695e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1513      	1         	3         	ok              	ok              	2.1544350000e-06	4.7000000000e+03	3.0541834500e+12	3.3201049703e+12	1.2574679722e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1514      	1         	3         	ok              	ok              	4.6415890000e-06	4.7000000000e+03	6.5816644383e+12	7.1529485499e+12	1.2577785067e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1515      	1         	3         	ok              	ok              	1.0000000000e-05	4.7000000000e+03	1.4182163824e+13	1.5410559939e+13	1.2579910427e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1516      	1         	3         	ok              	ok              	2.1544350000e-05	4.7000000000e+03	3.0558078056e+13	3.3201049703e+13	1.2581361686e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1517      	1         	3         	ok              	ok              	4.6415890000e-05	4.7000000000e+03	6.5840559197e+13	7.1529485499e+13	1.2582351301e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1518      	1         	4         	ok              	ok              	1.0000000000e-04	4.7000000000e+03	1.4185684927e+14	1.5410559939e+14	1.2583031047e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1519      	1         	4         	ok              	ok              	2.1544350000e-04	4.7000000000e+03	3.0563323662e+14	3.3201049703e+14	1.2583519622e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1520      	1         	5         	ok              	ok              	4.6415890000e-04	4.7000000000e+03	6.5848835588e+14	7.1529485499e+14	1.2583931785e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1521      	1         	5         	ok              	ok              	1.0000000000e-03	4.7000000000e+03	1.4187247506e+15	1.5410559939e+15	1.2584416350e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1522      	1         	5         	ok              	ok              	2.1544350000e-03	4.7000000000e+03	3.0567443342e+15	3.3201049703e+15	1.2585215299e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1523      	1         	5         	ok              	ok              	4.6415890000e-03	4.7000000000e+03	6.5863701913e+15	7.1529485499e+15	1.2586772465e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1524      	1         	6         	ok              	ok              	1.0000000000e-02	4.7000000000e+03	1.4193490751e+16	1.5410559939e+16	1.2589953946e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1525      	1         	7         	ok              	ok              	2.1544350000e-02	4.7000000000e+03	3.0594892073e+16	3.3201049703e+16	1.2596516213e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1526      	1         	8         	ok              	ok              	4.6415890000e-02	4.7000000000e+03	6.5985906560e+16	7.1529485499e+16	1.2610125802e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1527      	1         	8         	ok              	ok              	1.0000000000e-01	4.7000000000e+03	1.4248270074e+17	1.5410559939e+17	1.2638544081e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1528      	1         	7         	ok              	ok              	2.1544350000e-01	4.7000000000e+03	3.0841389605e+17	3.3201049703e+17	1.2698003747e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1529      	1         	6         	ok              	ok              	4.6415890000e-01	4.7000000000e+03	6.7089771245e+17	7.1529485499e+17	1.2821077650e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1530      	1         	5         	ok              	ok              	1.0000000000e+00	4.7000000000e+03	1.4732157054e+18	1.5410559939e+18	1.3067762732e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1531      	1         	4         	ok              	ok              	2.1544350000e+00	4.7000000000e+03	3.2864493552e+18	3.3201049703e+18	1.3530954864e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1532      	1         	3         	ok              	ok              	4.6415890000e+00	4.7000000000e+03	7.4880665848e+18	7.1529485499e+18	1.4309943225e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1533      	1         	4         	ok              	ok              	1.0000000000e+01	4.7000000000e+03	1.7398532803e+19	1.5410559939e+19	1.5432899229e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1534      	1         	4         	ok              	ok              	2.1544350000e+01	4.7000000000e+03	4.0785185363e+19	3.3201049703e+19	1.6792058465e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1535      	1         	4         	ok              	ok              	4.6415890000e+01	4.7000000000e+03	9.5188414045e+19	7.1529485499e+19	1.8190821014e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1536      	1         	4         	ok              	ok              	1.0000000000e+02	4.7000000000e+03	2.1934820768e+20	1.5410559939e+20	1.9456690923e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1537      	1         	5         	ok              	ok              	2.1544350000e+02	4.7000000000e+03	4.9794551515e+20	3.3201049703e+20	2.0501390661e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1538      	1         	6         	ok              	ok              	4.6415890000e+02	4.7000000000e+03	1.1151670101e+21	7.1529485499e+20	2.1311210646e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1539      	1         	6         	ok              	ok              	1.0000000000e+03	4.7000000000e+03	2.4704851323e+21	1.5410559939e+21	2.1913771808e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1540      	1         	3         	ok              	ok              	1.0000000000e-06	4.7500000000e+03	1.4018707194e+12	1.5248343519e+12	1.2567218058e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1541      	1         	3         	ok              	ok              	2.1544350000e-06	4.7500000000e+03	3.0215512613e+12	3.2851564970e+12	1.2572672177e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1542      	1         	2         	ok              	ok              	4.6415890000e-06	4.7500000000e+03	6.5116726417e+12	7.0776543546e+12	1.2576412838e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1543      	1         	3         	ok              	ok              	1.0000000000e-05	4.7500000000e+03	1.4031833263e+13	1.5248343519e+13	1.2578974778e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1544      	1         	3         	ok              	ok              	2.1544350000e-05	4.7500000000e+03	3.0234885696e+13	3.2851564970e+13	1.2580726281e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
